Common_Name	Scientific_Name	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet_By_Wt_or_Vol	Fraction_Diet_By_Items	Fraction_Occurrence	Fraction_Diet_Unspecified	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Hammond's flycatcher	Empidonax hammondii	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2903	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera									0.27	NA	NA	NA	NA	14	4	stomach contents	Fraction_Diet_By_Wt_or_Vol is fraction by dry weight		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Hammond's flycatcher	Empidonax hammondii	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera		Geometridae							NA	0.0261	NA	NA	NA	14	4	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Hammond's flycatcher	Empidonax hammondii	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae							NA	0.2639	NA	NA	NA	14	4	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Arachnida	Araneida									NA	0.02	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae							NA	0.02	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Cleridae							NA	0.01	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Scarabeidae							NA	0.01	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Unidentified							NA	0.21	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera									0.04	NA	NA	NA	96	NA	NA	stomach contents	Fraction_Diet_By_Wt_or_Vol		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Unidentified							NA	0.2201	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Empididae							NA	0.0093	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Rhagionidae							NA	0.0403	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Syrphidae							NA	0.0093	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Tabanidae							NA	0.031	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera									0.25	NA	NA	NA	96	NA	NA	stomach contents	Fraction_Diet_By_Wt_or_Vol		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera									NA	0.03	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Homoptera									NA	0.01	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hymenoptera		Ichneumonidae							NA	0.0136	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hymenoptera		Braconidae							NA	0.0102	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae							NA	0.0629	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hymenoptera									0.1	NA	NA	NA	96	NA	NA	stomach contents	Fraction_Diet_By_Wt_or_Vol		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hymenoptera		Unidentified							NA	0.0833	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera									0.61	NA	NA	NA	96	NA	NA	stomach contents	Fraction_Diet_By_Wt_or_Vol		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae							NA	0.1364	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Pacific-slope flycatcher	Empidonax difficilis	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Lepidoptera		Unidentified							NA	0.0836	NA	NA	96	NA	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Buprestidae							NA	0.0128	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Chriysomelidae							NA	0.0064	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae							NA	0.0128	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Scarabeidae							NA	0.04	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Cerambycidae							NA	0.0064	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Unidentified							NA	0.0656	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera		Scolytidae							NA	0.016	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera									0.15	NA	NA	NA	NA	334	NA	stomach contents	Fraction_Diet_By_Wt_or_Vol		"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Tabanidae							NA	0.0192	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Calliphoridae							NA	0.0095	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Empididae							NA	0.0032	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Muscidae							NA	0.0128	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Rhagionidae							NA	0.0192	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Sarcophagidae							NA	0.0032	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Syrphidae							NA	0.0096	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
Western wood-pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Northwestern US	"Southern Colorado, San Isabel National Forest"		NA	1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera		Therevidae							NA	0.0032	NA	NA	NA	334	NA	stomach contents			"Beaver, D. L. and P. H. Baldwin. 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers."
